split,target_review_cost,contrast,metric,rho_policy,control,delta_rho_minus_control
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.38235294117647056,0.4211229946524064,-0.03877005347593582
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3532608695652174,0.36462450592885376,-0.011363636363636354
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6467391304347827,0.6353754940711464,0.011363636363636354
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7255244755244755,0.7482517482517483,-0.022727272727272818
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.38235294117647056,0.3890374331550802,-0.006684491978609652
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3532608695652174,0.3651185770750988,-0.01185770750988141
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6467391304347827,0.6348814229249011,0.011857707509881577
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7255244755244755,0.7465034965034965,-0.020979020979020935
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.38235294117647056,0.3961229946524064,-0.01377005347593585
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3532608695652174,0.3883399209486166,-0.035079051383399174
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6467391304347827,0.6116600790513834,0.035079051383399285
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7255244755244755,0.7902097902097902,-0.06468531468531469
leave_one_model_out,0.35,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.38235294117647056,0.4211229946524064,-0.03877005347593582
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.34140316205533594,0.3883399209486166,-0.04693675889328064
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6585968379446641,0.6116600790513834,0.04693675889328064
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7045454545454546,0.7902097902097902,-0.08566433566433562
leave_one_model_out,0.35,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.36871657754010695,0.4211229946524064,-0.05240641711229943
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.34140316205533594,0.36462450592885376,-0.02322134387351782
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6585968379446641,0.6353754940711464,0.023221343873517708
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7045454545454546,0.7482517482517483,-0.04370629370629375
leave_one_model_out,0.35,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.36871657754010695,0.3890374331550802,-0.020320855614973266
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.34140316205533594,0.3651185770750988,-0.023715415019762875
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6585968379446641,0.6348814229249011,0.02371541501976293
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7045454545454546,0.7465034965034965,-0.04195804195804187
leave_one_model_out,0.35,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.36871657754010695,0.3961229946524064,-0.027406417112299464
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.3560606060606061,0.3560606060606061,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.6439393939393939,0.6439393939393939,0.0
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.34140316205533594,0.3883399209486166,-0.04693675889328064
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6585968379446641,0.6116600790513834,0.04693675889328064
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7045454545454546,0.7902097902097902,-0.08566433566433562
leave_one_model_out,0.35,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.36871657754010695,0.4211229946524064,-0.05240641711229943
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3389686337054758,0.3302631578947368,0.008705475810738994
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6610313662945242,0.6697368421052632,-0.008705475810738994
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7435064935064934,0.6861471861471862,0.05735930735930728
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.16698028673835125,0.15411371782339525,0.012866568914955995
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3389686337054758,0.35677830940988836,-0.017809675704412553
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6610313662945242,0.6432216905901117,0.017809675704412498
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7435064935064934,0.8452380952380952,-0.10173160173160178
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.16698028673835125,0.18990917236884977,-0.022928885630498524
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3389686337054758,0.33923444976076556,-0.00026581605528974706
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6610313662945242,0.6607655502392344,0.00026581605528974706
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7435064935064934,0.7348484848484849,0.008658008658008587
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.16698028673835125,0.1651107852720756,0.0018695014662756526
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3389686337054758,0.33923444976076556,-0.00026581605528974706
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6610313662945242,0.6607655502392344,0.00026581605528974706
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7435064935064934,0.7348484848484849,0.008658008658008587
leave_one_source_out,0.15,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.16698028673835125,0.1651107852720756,0.0018695014662756526
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3211722488038277,0.3302631578947368,-0.009090909090909094
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6788277511961722,0.6697368421052632,0.009090909090909038
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.6406926406926406,0.6861471861471862,-0.045454545454545525
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.14401270772238514,0.15411371782339525,-0.01010101010101011
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3211722488038277,0.35677830940988836,-0.03560606060606064
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6788277511961722,0.6432216905901117,0.03560606060606053
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.6406926406926406,0.8452380952380952,-0.20454545454545459
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.14401270772238514,0.18990917236884977,-0.04589646464646463
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3211722488038277,0.33923444976076556,-0.018062200956937835
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6788277511961722,0.6607655502392344,0.01806220095693778
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.6406926406926406,0.7348484848484849,-0.09415584415584421
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.14401270772238514,0.1651107852720756,-0.021098077549690453
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3211722488038277,0.33923444976076556,-0.018062200956937835
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6788277511961722,0.6607655502392344,0.01806220095693778
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.6406926406926406,0.7348484848484849,-0.09415584415584421
leave_one_source_out,0.15,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.14401270772238514,0.1651107852720756,-0.021098077549690453
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.34768740031897927,0.3302631578947368,0.017424242424242453
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6523125996810207,0.6697368421052632,-0.017424242424242453
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7997835497835498,0.6861471861471862,0.11363636363636365
leave_one_source_out,0.15,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.1798081622678397,0.15411371782339525,0.025694444444444436
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.34768740031897927,0.35677830940988836,-0.009090909090909094
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6523125996810207,0.6432216905901117,0.009090909090909038
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7997835497835498,0.8452380952380952,-0.045454545454545414
leave_one_source_out,0.15,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.1798081622678397,0.18990917236884977,-0.010101010101010083
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.34768740031897927,0.33923444976076556,0.008452950558213712
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6523125996810207,0.6607655502392344,-0.008452950558213712
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7997835497835498,0.7348484848484849,0.06493506493506496
leave_one_source_out,0.15,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.1798081622678397,0.1651107852720756,0.014697376995764094
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.15151515151515152,0.15151515151515152,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.8484848484848485,0.8484848484848485,0.0
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.34768740031897927,0.33923444976076556,0.008452950558213712
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6523125996810207,0.6607655502392344,-0.008452950558213712
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7997835497835498,0.7348484848484849,0.06493506493506496
leave_one_source_out,0.15,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.1798081622678397,0.1651107852720756,0.014697376995764094
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3738669549057534,0.3331199984829522,0.040746956422801184
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6261330450942466,0.6668800015170478,-0.04074695642280124
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.8186983471074379,0.7005423553719008,0.11815599173553715
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.302761485826002,0.2540994623655914,0.0486620234604106
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3738669549057534,0.3436587400917814,0.030208214813972012
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6261330450942466,0.6563412599082187,-0.030208214813972067
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.8186983471074379,0.7268853305785125,0.09181301652892548
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.302761485826002,0.26883553274682304,0.03392595307917895
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3738669549057534,0.32309326051503773,0.05077369439071566
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6261330450942466,0.6769067394849623,-0.05077369439071566
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.8186983471074379,0.6695506198347108,0.14914772727272718
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.302761485826002,0.24310239491691107,0.05965909090909091
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3738669549057534,0.3431467364508666,0.030720218454886816
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6261330450942466,0.6568532635491334,-0.030720218454886816
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.8186983471074379,0.7315340909090909,0.087164256198347
leave_one_source_out,0.25,rho_entropy_gradient_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.302761485826002,0.26509652981427173,0.037664956011730255
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3433284661382283,0.3331199984829522,0.01020846765527611
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6566715338617717,0.6668800015170478,-0.010208467655276166
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7298984159779615,0.7005423553719008,0.029356060606060663
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.2678620886282177,0.2540994623655914,0.01376262626262631
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3433284661382283,0.3436587400917814,-0.0003302739535530619
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6566715338617717,0.6563412599082187,0.00033027395355300637
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7298984159779615,0.7268853305785125,0.0030130853994490003
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.2678620886282177,0.26883553274682304,-0.0009734441186053377
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3433284661382283,0.32309326051503773,0.02023520562319059
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6566715338617717,0.6769067394849623,-0.02023520562319059
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7298984159779615,0.6695506198347108,0.0603477961432507
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.2678620886282177,0.24310239491691107,0.024759693711306624
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3433284661382283,0.3431467364508666,0.00018172968736174244
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6566715338617717,0.6568532635491334,-0.00018172968736174244
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7298984159779615,0.7315340909090909,-0.0016356749311294827
leave_one_source_out,0.25,rho_entropy_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.2678620886282177,0.26509652981427173,0.0027655588139459675
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.3637659448047433,0.3331199984829522,0.030645946321791073
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.6362340551952567,0.6668800015170478,-0.030645946321791184
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.7883953168044077,0.7005423553719008,0.08785296143250687
leave_one_source_out,0.25,rho_only_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.2926604757249919,0.2540994623655914,0.03856101335940049
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,automatic_accuracy,0.3637659448047433,0.3436587400917814,0.0201072047129619
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,error_on_non_deferred,0.6362340551952567,0.6563412599082187,-0.020107204712962012
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,reviewed_error_rate,0.7883953168044077,0.7268853305785125,0.06150998622589521
leave_one_source_out,0.25,rho_only_low_access_review_vs_gradient_fixed_review,deferred_error_capture,0.2926604757249919,0.26883553274682304,0.02382494297816884
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,automatic_accuracy,0.3637659448047433,0.32309326051503773,0.04067268428970555
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,error_on_non_deferred,0.6362340551952567,0.6769067394849623,-0.04067268428970561
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,reviewed_error_rate,0.7883953168044077,0.6695506198347108,0.1188446969696969
leave_one_source_out,0.25,rho_only_low_access_review_vs_jacobian_fixed_review,deferred_error_capture,0.2926604757249919,0.24310239491691107,0.0495580808080808
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,review_cost,0.25,0.25,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,coverage,0.75,0.75,0.0
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,automatic_accuracy,0.3637659448047433,0.3431467364508666,0.020619208353876706
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,error_on_non_deferred,0.6362340551952567,0.6568532635491334,-0.02061920835387676
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,reviewed_error_rate,0.7883953168044077,0.7315340909090909,0.056861225895316725
leave_one_source_out,0.25,rho_only_low_access_review_vs_fisher_fixed_review,deferred_error_capture,0.2926604757249919,0.26509652981427173,0.027563945910720145
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,coverage,0.6515151515151515,0.6515151515151515,0.0
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,automatic_accuracy,0.41866732930652184,0.3493290771465708,0.06933825215995104
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,error_on_non_deferred,0.5813326706934782,0.6506709228534291,-0.06933825215995093
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,reviewed_error_rate,0.8493026859504132,0.7173295454545454,0.13197314049586784
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_entropy_fixed_review,deferred_error_capture,0.43854268491365267,0.366913082437276,0.07162960247637667
leave_one_source_out,0.35,rho_entropy_gradient_low_access_review_vs_gradient_fixed_review,review_cost,0.3484848484848485,0.3484848484848485,0.0
