domain,fold_id,sample_id,true_label,true_name,pred_before,pred_after_intervention,correct_before,correct_after_intervention,entropy,confidence,margin,grad_entropy_norm,jacobian_fro_norm,rho_high,rho_low,high_route_idx,low_route_idx,entropy_threshold,grad_threshold,rho_low_threshold,high_uncertainty,low_accessibility,entropy_drop_after_intervention,post_intervention_entropy,post_intervention_confidence,output_drift_after_intervention,intervention_energy,intervention_changed_top1
vision_digits_perception,3,282,6,6,6,6,1,1,0.0016426966758444905,0.9998425245285034,0.9997237920761108,0.002257914049550891,4.3174943923950195,0.533281821633667,0.0022634302184165993,6,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0016079664528660942,3.473022297839634e-05,0.9999977350234985,0.0001563531841384247,10.821438789367676,0
vision_digits_perception,3,287,9,9,9,9,1,1,0.0026202232111245394,0.9997289776802063,0.9994819760322571,0.004613715223968029,4.3174943923950195,0.5729311868250071,0.00744544206867666,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.002590242025689804,2.998118543473538e-05,0.9999979734420776,0.00026895530754700303,10.821438789367676,0
vision_digits_perception,3,289,5,5,5,5,1,1,0.19696198403835297,0.9526051878929138,0.9062074422836304,0.26863953471183777,4.3174943923950195,0.5865909256599541,0.004035783218922355,5,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.19615307537605986,0.0008089086622931063,0.9999309778213501,0.04735308140516281,10.821438789367676,0
vision_digits_perception,3,290,6,6,6,6,1,1,0.000767792109400034,0.9999312162399292,0.999872624874115,0.0012313748011365533,4.3174943923950195,0.45068357971284445,0.002185729430326229,8,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0007575342297059251,1.0257879694108851e-05,0.9999995231628418,6.824331649113446e-05,10.821438789367676,0
vision_digits_perception,3,291,5,5,3,3,0,0,0.6771441102027893,0.6581480503082275,0.3225196301937103,0.3064863979816437,4.3174943923950195,0.5860577671985115,0.005373837591526829,5,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.0,0.6771441102027893,0.6581480503082275,0.0,0.0,0
vision_digits_perception,3,310,2,2,2,2,1,1,0.00011989489576080814,0.9999905824661255,0.9999814629554749,0.00019278729450888932,4.3174943923950195,0.6518581634698911,0.004865748002000933,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.00011796809826591925,1.9267974948888877e-06,1.0,9.376366506330669e-06,7.815483570098877,0
vision_digits_perception,3,313,2,2,2,2,1,1,2.4583488993812352e-05,0.9999983310699463,0.999997079372406,3.548126187524758e-05,4.3174943923950195,0.6279122729933857,0.0027152145335785863,5,0,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,2.2861591673972725e-05,1.721897319839627e-06,1.0,1.614271695871139e-06,7.815483570098877,0
vision_digits_perception,3,317,7,7,7,7,1,1,2.1962803202768555e-06,1.0,0.9999999403953552,1.2583567468027468e-06,4.3174943923950195,0.7394087941550215,0.019876823176944655,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,5.3841904446017e-07,1.6578612758166855e-06,1.0,1.776541758147232e-08,1.2023820877075195,0
vision_digits_perception,3,321,6,6,6,6,1,1,0.0008255881257355213,0.9999287128448486,0.9998822212219238,0.001067385426722467,4.3174943923950195,0.4693915481842224,0.009056548764602991,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0007505455505452119,7.504257519030944e-05,0.9999945163726807,6.853671948192641e-05,7.815483570098877,0
vision_digits_perception,3,325,9,9,9,9,1,1,0.12750715017318726,0.975725531578064,0.9551429152488708,0.18702025711536407,4.3174943923950195,0.5755392643239902,0.00513147863901949,6,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.12552653928287327,0.001980610890313983,0.9997944235801697,0.0241449773311615,10.821438789367676,0
vision_digits_perception,3,329,9,9,9,9,1,1,0.2497822791337967,0.941849410533905,0.8912386894226074,0.3295809030532837,4.3174943923950195,0.5541483922794718,0.002777116980425914,6,5,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.21696040034294128,0.03282187879085541,0.9948984980583191,0.05426434427499771,5.410719394683838,0
vision_digits_perception,3,333,2,2,2,2,1,1,0.00017731517436914146,0.9999862909317017,0.9999769926071167,0.00025724066654220223,4.3174943923950195,0.5968812730168536,0.0038202889577683818,5,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0001750749522670958,2.2402221020456636e-06,1.0,1.3711432984564453e-05,10.821438789367676,0
vision_digits_perception,3,335,0,0,0,0,1,1,0.0015364069258794188,0.9998645782470703,0.9997931122779846,0.0019412742694839835,4.3174943923950195,0.46913487864566555,0.001239756364887096,4,9,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0007869224064052105,0.0007494845194742084,0.999940037727356,9.427181794308126e-05,2.164287757873535,0
vision_digits_perception,3,359,3,3,3,3,1,1,0.00017575151287019253,0.9999865293502808,0.9999774098396301,0.0002767974801827222,4.3174943923950195,0.5302622793575329,0.00825059761018966,4,3,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.00016567465172556695,1.0076861144625582e-05,0.9999994039535522,1.3101862350595184e-05,7.815483570098877,0
vision_digits_perception,3,363,1,1,1,1,1,1,0.05035967752337456,0.9925454258918762,0.9875532388687134,0.07573789358139038,4.3174943923950195,0.6520226823277737,0.008384623222208289,7,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.050340304884230136,1.9372639144421555e-05,0.9999988079071045,0.0074534062296152115,10.821438789367676,0
vision_digits_perception,3,364,7,7,7,7,1,1,0.0006398730911314487,0.9999428987503052,0.9998935461044312,0.0009297380456700921,4.3174943923950195,0.7329273518934158,0.008105669279795332,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0006382152298556321,1.6578612758166855e-06,1.0,5.7097164244623855e-05,10.821438789367676,0
vision_digits_perception,3,365,5,5,5,5,1,1,4.0083472413243726e-05,0.9999971389770508,0.9999944567680359,6.941355968592688e-05,4.3174943923950195,0.58703659187539,0.005828329108929511,5,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,3.822293842858926e-05,1.8605339846544666e-06,1.0,2.8278266199777136e-06,5.410719394683838,0
vision_digits_perception,3,371,2,2,2,2,1,1,3.807887333096005e-05,0.9999973773956299,0.9999954700469971,5.497114761965349e-05,4.3174943923950195,0.6153441642684896,0.00015951551523561504,5,4,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,3.6421012055143365e-05,1.6578612758166855e-06,1.0,2.584692538221134e-06,10.821438789367676,0
vision_digits_perception,3,372,2,2,2,2,1,1,1.1088607607234735e-05,0.9999992847442627,0.9999987483024597,1.5414621884701774e-05,4.3174943923950195,0.6439163036681512,0.0063967780684034145,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,9.43074633141805e-06,1.6578612758166855e-06,1.0,6.649877946074412e-07,5.410719394683838,0
vision_digits_perception,3,376,5,5,5,5,1,1,0.0001830644760048017,0.9999867677688599,0.9999822974205017,0.0002629404771141708,4.3174943923950195,0.48730627628538004,0.00405563274022823,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0001803008785827842,2.763597422017483e-06,0.9999998807907104,1.315297959081363e-05,10.821438789367676,0
vision_digits_perception,3,383,8,8,8,8,1,1,0.00011728944082278758,0.9999910593032837,0.999983012676239,0.0002121102879755199,4.3174943923950195,0.5369756403870568,0.021672230321626393,1,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.00010176866635447368,1.5520774468313903e-05,0.9999991655349731,8.45463182486128e-06,3.6071462631225586,0
vision_digits_perception,3,387,1,1,1,1,1,1,0.004847090225666761,0.999459445476532,0.9989685416221619,0.008240253664553165,4.3174943923950195,0.5954897160545182,0.012418002186466617,2,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.004842254274080915,4.8359515858464874e-06,0.9999997615814209,0.0005402953829616308,10.821438789367676,0
vision_digits_perception,3,389,3,3,3,3,1,1,0.019904112443327904,0.997199296951294,0.9945183992385864,0.034132324159145355,4.3174943923950195,0.5463439157718333,0.009425616511656543,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.016917624976485968,0.002986487466841936,0.9996901750564575,0.002685938961803913,3.6071462631225586,0
vision_digits_perception,3,391,5,5,5,5,1,1,0.0003723143017850816,0.9999704360961914,0.999958336353302,0.0005401204689405859,4.3174943923950195,0.6261914819756774,0.019851969138070868,4,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0003684729367705586,3.841365014523035e-06,0.9999998807907104,2.941651655419264e-05,10.821438789367676,0
vision_digits_perception,3,397,1,1,1,1,1,1,0.007143964990973473,0.9991273283958435,0.998275876045227,0.013577412813901901,4.3174943923950195,0.6372320243894827,0.012226781394037215,7,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.007141236751522229,2.728239451244008e-06,1.0,0.0008725861553102732,10.821438789367676,0
vision_digits_perception,3,405,9,9,9,9,1,1,0.005010936874896288,0.999487042427063,0.9992502927780151,0.007707487791776657,4.3174943923950195,0.5072567119448484,0.005494070462229547,1,0,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.004978996083082166,3.194079181412235e-05,0.9999979734420776,0.0005109007470309734,10.821438789367676,0
vision_digits_perception,3,406,0,0,0,0,1,1,0.00018326780991628766,0.9999865293502808,0.999979555606842,0.00022899225587025285,4.3174943923950195,0.47093597248387103,0.01101030053303104,3,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.00014330845078802668,3.9959359128260985e-05,0.9999973773956299,1.187226371257566e-05,5.410719394683838,0
vision_digits_perception,3,407,1,1,1,1,1,1,0.00040461152093485,0.9999682903289795,0.999955415725708,0.0005909997853450477,4.3174943923950195,0.5796096824014547,0.021335009664864707,7,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.00040290264519171615,1.7088757431338308e-06,1.0,3.168445618939586e-05,10.821438789367676,0
vision_digits_perception,3,421,5,5,5,5,1,1,0.7252599596977234,0.5711763501167297,0.14874938130378723,0.15631572902202606,4.3174943923950195,0.7631377706703945,0.006427104020730184,4,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.0,0.7252599596977234,0.5711763501167297,0.0,0.0,0
vision_digits_perception,3,423,9,9,9,9,1,1,0.019136924296617508,0.9973294734954834,0.9947787523269653,0.033127959817647934,4.3174943923950195,0.5600951428222456,0.007018533420713767,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.018883312644902617,0.0002536116517148912,0.9999785423278809,0.0026490893214941025,10.821438789367676,0
vision_digits_perception,3,427,4,4,4,4,1,1,0.03111409954726696,0.9956164360046387,0.9920207262039185,0.04217338189482689,4.3174943923950195,0.7025710249277506,0.018673319248354636,6,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.031086598697584122,2.7500849682837725e-05,0.9999983310699463,0.004381789825856686,10.821438789367676,0
vision_digits_perception,3,441,0,0,0,0,1,1,0.000167405407410115,0.9999879598617554,0.9999821782112122,0.00020135070371907204,4.3174943923950195,0.47162356904631375,0.01270656527011632,3,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0001289960346184671,3.840937279164791e-05,0.9999974966049194,1.0469812878000084e-05,5.410719394683838,0
vision_digits_perception,3,442,1,1,1,1,1,1,0.009580081328749657,0.9989137649536133,0.9981352686882019,0.013693565502762794,4.3174943923950195,0.7053560310290197,0.0009409670386193834,2,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.009577949663935215,2.131664814442047e-06,1.0,0.0010861653136089444,10.821438789367676,0
vision_digits_perception,3,444,6,6,6,6,1,1,0.005327869206666946,0.9994245767593384,0.999004602432251,0.007885740138590336,4.3174943923950195,0.49303675231298555,0.019418373446324286,0,2,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.004560198052786291,0.0007676711538806558,0.9999336004257202,0.0005415200721472502,5.410719394683838,0
vision_digits_perception,3,445,3,3,3,3,1,1,0.24414750933647156,0.936779260635376,0.8750981092453003,0.337109237909317,4.3174943923950195,0.573792980223583,0.010591120106785527,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.24208377790637314,0.0020637314300984144,0.9997968077659607,0.06317213177680969,7.815483570098877,0
vision_digits_perception,3,454,4,4,4,4,1,1,0.008600575849413872,0.9989469647407532,0.9979656338691711,0.012421476654708385,4.3174943923950195,0.5911637275510375,0.021074061477651482,6,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.008597183016945564,3.3928324683074607e-06,0.9999998807907104,0.0010529074352234602,10.821438789367676,0
vision_digits_perception,3,464,0,0,0,0,1,1,7.781496969982982e-05,0.9999947547912598,0.9999930262565613,9.361487900605425e-05,4.3174943923950195,0.5349465060346588,0.022752855670646093,2,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,7.615710842401313e-05,1.6578612758166855e-06,1.0,5.231923751125578e-06,10.821438789367676,0
vision_digits_perception,3,468,6,6,6,6,1,1,0.00018379771790932864,0.999985933303833,0.9999760985374451,0.0002740098861977458,4.3174943923950195,0.43647741531033857,0.002236607477292202,7,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.00013531681906897575,4.848089884035289e-05,0.9999967813491821,1.2035849067615345e-05,3.6071462631225586,0
vision_digits_perception,3,473,4,4,4,4,1,1,0.01712733879685402,0.9979538917541504,0.9969319701194763,0.021189596503973007,4.3174943923950195,0.7031095208558663,0.004736664469872167,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.01711510284076212,1.2235956091899425e-05,0.9999992847442627,0.0020453836768865585,10.821438789367676,0
vision_digits_perception,3,481,6,6,6,6,1,1,0.004598715342581272,0.9995373487472534,0.9993715286254883,0.005717779044061899,4.3174943923950195,0.42776974588380196,0.009580956977660348,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.004332469659857452,0.0002662456827238202,0.9999780654907227,0.00045433605555444956,10.821438789367676,0
vision_digits_perception,3,483,4,4,4,4,1,1,0.0013148551806807518,0.9998819828033447,0.9998300671577454,0.0016959953354671597,4.3174943923950195,0.7378796881125671,0.0028076142053368998,6,3,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0013131408876461137,1.7142930346381036e-06,1.0,0.00011803191591752693,10.821438789367676,0
vision_digits_perception,3,489,3,3,5,5,0,0,1.2942864894866943,0.45315274596214294,0.11073377728462219,0.3966423571109772,4.3174943923950195,0.79647018136678,0.012718853183890252,4,2,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.19218075275421143,1.102105736732483,0.5499377846717834,0.0967850536108017,0.6011910438537598,0
vision_digits_perception,3,491,9,9,9,9,1,1,0.16967841982841492,0.9681380987167358,0.9463940858840942,0.23335152864456177,4.3174943923950195,0.5605256642634003,0.013831689158570339,1,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.1691886493936181,0.0004897704347968102,0.9999582767486572,0.03182023763656616,10.821438789367676,0
vision_digits_perception,3,498,7,7,7,7,1,1,0.3189444839954376,0.9263766407966614,0.8838419318199158,0.3585503399372101,4.3174943923950195,0.5498045787785547,0.010653018615529997,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.3182220738963224,0.0007224100991152227,0.999933123588562,0.07355641573667526,10.821438789367676,0
vision_digits_perception,3,512,0,0,0,0,1,1,0.0004922606167383492,0.9999604225158691,0.9999415278434753,0.0006143347127363086,4.3174943923950195,0.49683948681839346,0.013493996509825953,3,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0004016062302980572,9.0654386440292e-05,0.9999936819076538,3.546660809661262e-05,5.410719394683838,0
vision_digits_perception,3,518,2,2,2,2,1,1,0.034041814506053925,0.994993269443512,0.9905771017074585,0.047752704471349716,4.3174943923950195,0.5862733493500722,0.00037090423305968497,3,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.03383647065493278,0.0002053438511211425,0.9999836683273315,0.004993638023734093,10.821438789367676,0
vision_digits_perception,3,522,6,6,6,6,1,1,0.012935501523315907,0.9982518553733826,0.9965166449546814,0.021932607516646385,4.3174943923950195,0.45085667034414956,0.005297303289744514,7,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.012383494758978486,0.0005520067643374205,0.9999550580978394,0.001723125809803605,5.410719394683838,0
vision_digits_perception,3,523,7,7,7,7,1,1,0.09178194403648376,0.9829047918319702,0.9670425057411194,0.13764847815036774,4.3174943923950195,0.6409692082972772,0.005697890200772299,6,5,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.09177500357463941,6.9404618443513755e-06,0.9999996423721313,0.017094815149903297,10.821438789367676,0
vision_digits_perception,3,524,8,8,1,8,0,1,0.8076355457305908,0.49840494990348816,0.018984436988830566,0.11545564234256744,4.3174943923950195,0.5277312337438992,0.002903475399982191,3,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.09083390235900879,0.716801643371582,0.579892635345459,0.10047212243080139,2.164287757873535,1
vision_digits_perception,3,527,1,1,1,1,1,1,0.05201887711882591,0.9909716844558716,0.9820170402526855,0.07734982669353485,4.3174943923950195,0.5346695981590075,0.002306672013239366,3,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.05063940375111997,0.0013794733677059412,0.9998681545257568,0.0089822206646204,7.815483570098877,0
vision_digits_perception,3,545,9,9,9,9,1,1,0.03108597919344902,0.995220959186554,0.9905755519866943,0.053230881690979004,4.3174943923950195,0.5576701878655098,0.006960429580412877,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.0306046704063192,0.0004813087871298194,0.9999566078186035,0.004735596943646669,10.821438789367676,0
vision_digits_perception,3,556,8,8,8,8,1,1,0.0010627360315993428,0.9999057054519653,0.9998591542243958,0.0016585621051490307,4.3174943923950195,0.499637455797416,0.00012514694398190116,4,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.001057441987995844,5.2940436034987215e-06,0.9999997615814209,9.415430395165458e-05,10.821438789367676,0
vision_digits_perception,3,568,7,7,7,7,1,1,0.0073541756719350815,0.9991698265075684,0.9986603260040283,0.010570556856691837,4.3174943923950195,0.7503647960231495,0.0026570312544894306,6,7,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.007352517810659265,1.6578612758166855e-06,1.0,0.0008302318165078759,10.821438789367676,0
vision_digits_perception,3,578,3,3,3,3,1,1,0.8766636848449707,0.5405609011650085,0.1408907175064087,0.2645401060581207,4.3174943923950195,0.5474641545658268,0.003978958629259445,4,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.1531580090522766,0.7235056757926941,0.6503608226776123,0.10980040580034256,1.2023820877075195,0
vision_digits_perception,3,589,9,9,9,9,1,1,0.005300865508615971,0.9994305968284607,0.9990336894989014,0.008543361909687519,4.3174943923950195,0.6194707750689209,0.0016204901911883356,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.004926540714222938,0.0003743247943930328,0.999967098236084,0.0005364784738048911,10.821438789367676,0
vision_digits_perception,3,597,7,7,7,7,1,1,0.00021561833273153752,0.9999833106994629,0.9999751448631287,0.0002878358354791999,4.3174943923950195,0.6784427670544452,0.0007537631042093908,6,0,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.00021396047145572084,1.6578612758166855e-06,1.0,1.6671510820742697e-05,10.821438789367676,0
vision_digits_perception,3,603,4,4,4,4,1,1,0.001216223114170134,0.9998873472213745,0.9998064637184143,0.001659911242313683,4.3174943923950195,0.6999129952875441,0.01497460157530921,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0012145652528943174,1.6578612758166855e-06,1.0,0.0001126525312429294,10.821438789367676,0
vision_digits_perception,3,604,6,6,6,6,1,1,0.07411592453718185,0.9890714883804321,0.9836333990097046,0.08667577803134918,4.3174943923950195,0.5212786597170931,0.014842107802861763,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.0726192049914971,0.0014967195456847548,0.9998576641082764,0.010860620997846127,10.821438789367676,0
vision_digits_perception,3,605,3,3,8,8,0,0,0.23939912021160126,0.9443820714950562,0.8957775235176086,0.3290743827819824,4.3174943923950195,0.5502830096225134,0.0013885971326070103,4,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.23702708608470857,0.002372034126892686,0.9997547268867493,0.05545574054121971,7.815483570098877,0
vision_digits_perception,3,607,3,3,3,3,1,1,0.7453060150146484,0.6912820935249329,0.41628769040107727,0.43411844968795776,4.3174943923950195,0.49731934812713385,0.0010274681107389806,4,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.14955151081085205,0.5957545042037964,0.805423378944397,0.11417341232299805,0.6011910438537598,0
vision_digits_perception,3,608,9,9,9,9,1,1,0.018404792994260788,0.9974665641784668,0.9950891137123108,0.031582094728946686,4.3174943923950195,0.5619215788843086,0.006444542387236007,1,5,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.018380267663815175,2.452533044561278e-05,0.9999984502792358,0.0025318642146885395,10.821438789367676,0
vision_digits_perception,3,609,1,1,1,1,1,1,8.020413224585354e-05,0.9999940395355225,0.9999884366989136,0.00013010577822569758,4.3174943923950195,0.5312350907650616,0.004695551259493778,3,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,7.842562888527027e-05,1.7785033605832723e-06,1.0,5.955082542641321e-06,7.815483570098877,0
vision_digits_perception,3,610,7,7,7,7,1,1,0.00044085000990889966,0.9999616146087646,0.9999262690544128,0.0006911575910635293,4.3174943923950195,0.5537754640710214,0.004287321786841672,3,8,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0004384185704111587,2.4314394977409393e-06,0.9999998807907104,3.8320515159284696e-05,10.821438789367676,0
vision_digits_perception,3,611,6,6,6,6,1,1,0.00045949112973175943,0.9999614953994751,0.999931275844574,0.000710240681655705,4.3174943923950195,0.45930734196622086,0.002873154352112874,8,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0004526369179984613,6.854211733298143e-06,0.9999996423721313,3.81277859560214e-05,10.821438789367676,0
vision_digits_perception,3,613,4,4,4,4,1,1,0.0004340748710092157,0.999964714050293,0.9999465346336365,0.0005697026499547064,4.3174943923950195,0.7198117282845828,0.00810989066319378,6,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.000432417009733399,1.6578612758166855e-06,1.0,3.525110878399573e-05,10.821438789367676,0
vision_digits_perception,3,616,4,4,4,4,1,1,0.013390658423304558,0.9982413053512573,0.9965876936912537,0.019379395991563797,4.3174943923950195,0.7289227315096884,0.019157361817183385,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.013387964467256097,2.6939560484606773e-06,0.9999998807907104,0.0017585920868441463,10.821438789367676,0
vision_digits_perception,3,622,6,6,6,6,1,1,0.002283028094097972,0.9997890591621399,0.9997238516807556,0.002864557085558772,4.3174943923950195,0.441796615091968,0.0003897343478607166,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0021264125971356407,0.00015661549696233124,0.9999881982803345,0.00020382543152663857,7.815483570098877,0
vision_digits_perception,3,629,2,2,2,2,1,1,0.00017640655278228223,0.9999858140945435,0.9999721050262451,0.00028706909506581724,4.3174943923950195,0.5450611443519958,0.0018791065384451684,3,10,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.00017474869150646555,1.6578612758166855e-06,1.0,1.4199908036971465e-05,7.815483570098877,0
vision_digits_perception,3,637,4,4,4,4,1,1,0.0007620622054673731,0.999931812286377,0.9998784065246582,0.0010734129464253783,4.3174943923950195,0.7680001520357842,0.01048765868401719,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0007604043441915564,1.6578612758166855e-06,1.0,6.815220694988966e-05,7.815483570098877,0
vision_digits_perception,3,652,6,6,6,6,1,1,0.00046244211262091994,0.999962329864502,0.9999389052391052,0.000653019524179399,4.3174943923950195,0.4559415563652855,0.0058563104967080054,8,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0004493660262596677,1.3076086361252237e-05,0.9999992847442627,3.693789767567068e-05,10.821438789367676,0
vision_digits_perception,3,653,7,7,7,7,1,1,2.268037678732071e-05,0.9999985694885254,0.9999979138374329,2.9371616619755514e-05,4.3174943923950195,0.7574079998125476,0.0033964417619858113,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,2.1022515511504025e-05,1.6578612758166855e-06,1.0,1.4102889736022917e-06,5.410719394683838,0
vision_digits_perception,3,654,8,8,8,8,1,1,7.182545232353732e-05,0.9999946355819702,0.9999893307685852,0.00013575256161857396,4.3174943923950195,0.5554936329024996,0.01717623088965796,1,4,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,6.873348638691823e-05,3.09196593661909e-06,0.9999998807907104,5.323844106897013e-06,5.410719394683838,0
vision_digits_perception,3,656,0,0,0,0,1,1,0.00551052438095212,0.9994516968727112,0.9991949796676636,0.006637183483690023,4.3174943923950195,0.5940345593971731,0.013191340364395357,2,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.005479226616444066,3.129776450805366e-05,0.9999979734420776,0.0005462150438688695,10.821438789367676,0
vision_digits_perception,3,658,2,2,2,2,1,1,0.20788057148456573,0.9479870200157166,0.8966173529624939,0.2583663761615753,4.3174943923950195,0.6527549400645882,0.004902137955851139,5,11,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,0,0.20781720837840112,6.33631061646156e-05,0.9999955892562866,0.052009161561727524,10.821438789367676,0
vision_digits_perception,3,662,6,6,6,6,1,1,0.0005912851775065064,0.9999476671218872,0.999901533126831,0.0008680379833094776,4.3174943923950195,0.5551054985735824,0.008546431084450867,6,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0005711215308110695,2.016364669543691e-05,0.9999986886978149,5.167895869817585e-05,7.815483570098877,0
vision_digits_perception,3,663,7,7,7,7,1,1,0.0006640931242145598,0.9999409914016724,0.9998895525932312,0.0011110056657344103,4.3174943923950195,0.6309479728424826,0.011445438383464618,6,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0006624352629387431,1.6578612758166855e-06,1.0,5.899925599806011e-05,10.821438789367676,0
vision_digits_perception,3,665,9,9,9,9,1,1,0.008374678902328014,0.9991294741630554,0.9988848567008972,0.012258478440344334,4.3174943923950195,0.47852915847124466,0.015247706860544651,4,12,0.007300663273781538,0.011035088449716565,0.5747618000086421,1,1,0.007543215819168836,0.0008314630831591785,0.9999207258224487,0.0007911595748737454,10.821438789367676,0
vision_digits_perception,3,681,5,5,5,5,1,1,0.0013639103854075074,0.9998823404312134,0.9998397827148438,0.0018612894928082824,4.3174943923950195,0.5014816995844906,0.004819376073936094,5,15,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,0.0013241495798865799,3.9760805520927534e-05,0.9999974966049194,0.0001155746285803616,10.821438789367676,0
vision_digits_perception,3,692,5,5,5,5,1,1,8.442176476819441e-05,0.9999940395355225,0.9999909400939941,0.00012291534221731126,4.3174943923950195,0.5104670671251554,0.012921209044597202,5,13,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,1,7.490120606234996e-05,9.52055870584445e-06,0.9999995231628418,5.637754838971887e-06,7.815483570098877,0
vision_digits_perception,3,695,0,0,0,0,1,1,0.0017136882524937391,0.9998528957366943,0.9998146891593933,0.001974439946934581,4.3174943923950195,0.5907758221839683,0.013183763225064607,2,14,0.007300663273781538,0.011035088449716565,0.5747618000086421,0,0,0.0017056402612070087,8.047991286730394e-06,0.9999995231628418,0.0001467261026846245,10.821438789367676,0
