index,rho_group,pair_id,true_label,true_class,clean_pred,corrupt_pred,clean_correct,corrupt_correct,answer_flip,correctness_loss,clean_confidence,corrupt_confidence,clean_true_prob,corrupt_true_prob,true_prob_drop,clean_entropy,corrupt_entropy,entropy_increase,clean_margin,corrupt_margin,margin_drop,top10_jaccard,corruption,severity,rho
1295,high_rho,5,0,airplane,0,0,1,1,0,0,0.5234343429759584,0.4062796906897237,0.5234343429759584,0.4062796906897237,0.11715465228623467,1.300519627965831,1.571779463848396,0.27125983588256486,0.2584410842631742,0.09992801344266322,0.15851307082051097,1.0,contrast,3,0.9589770410979204
1319,low_rho,6,0,airplane,0,0,1,1,0,0,0.38877703971301153,0.2893995262119996,0.38877703971301153,0.2893995262119996,0.09937751350101193,1.8888640598698272,2.051874343548705,0.1630102836788776,0.23422886114915456,0.13342393212082188,0.10080492902833268,1.0,contrast,3,0.7964450981001803
1347,high_rho,10,8,ship,8,8,1,1,0,0,0.3210822817494958,0.21920693840818592,0.3210822817494958,0.21920693840818592,0.1018753433413099,1.7883921225458574,2.059164335529073,0.2707722129832155,0.0590347754996291,0.04345999127764705,0.015574784221982052,1.0,contrast,3,0.9577477628255966
1579,low_rho,7,0,airplane,0,8,1,0,1,1,0.38220572951259973,0.24860994962751176,0.38220572951259973,0.19654037899358873,0.185665350519011,1.8856707984356313,1.9877277823745743,0.10205698393894291,0.21343825945975756,0.052069570633923035,0.16136868882583452,1.0,contrast,3,0.8222897607179529
1776,high_rho,3,0,airplane,0,2,1,0,1,1,0.6164625947484643,0.8932362588255295,0.6164625947484643,0.10189337534002842,0.5145692194084359,0.9822771693512463,0.362948058769527,-0.6193291105817194,0.3599247324391603,0.7913428834855011,-0.4314181510463408,1.0,contrast,3,0.992315145771592
1965,high_rho,0,0,airplane,0,0,1,1,0,0,0.4531121876462637,0.40915784406466715,0.4531121876462637,0.40915784406466715,0.043954343581596556,1.535798085088911,1.4248460753471046,-0.11095200974180641,0.16755218188201082,0.03954150274570245,0.12801067913630837,1.0,contrast,3,0.9563621434133106
5,high_rho,8,6,frog,6,6,1,1,0,0,0.26105959256083566,0.2706611011394625,0.26105959256083566,0.2706611011394625,-0.00960150857862685,1.9546788096150396,1.8569212056826823,-0.09775760393235733,0.06832412297468804,0.032967283440864165,0.035356839533823875,1.0,contrast,5,0.9265845057460879
21,low_rho,0,0,airplane,0,0,1,1,0,0,0.3990829315726324,0.30541844553421943,0.3990829315726324,0.30541844553421943,0.09366448603841299,1.8680139448641315,2.034792019190296,0.16677807432616443,0.245774303894091,0.1462095901525786,0.0995647137415124,1.0,contrast,5,0.7938724792469983
54,low_rho,9,8,ship,8,8,1,1,0,0,0.29967490571126204,0.30894399687850577,0.29967490571126204,0.30894399687850577,-0.009269091167243726,1.840094982618522,1.8385010262460757,-0.0015939563724463035,0.07777580854383362,0.09374055520532196,-0.015964746661488338,1.0,contrast,5,0.9011284404095927
116,high_rho,1,0,airplane,0,8,1,0,1,1,0.3800752555568879,0.24355957728682393,0.3800752555568879,0.17339388785668838,0.20668136770019954,1.7053144240290643,2.0160818314245432,0.3107674073954789,0.09085371764891875,0.07016568943013554,0.02068802821878321,1.0,contrast,5,0.9708135127362162
126,high_rho,11,8,ship,8,8,1,1,0,0,0.30848245441522804,0.19201762190171273,0.30848245441522804,0.19201762190171273,0.1164648325135153,1.8976033594836466,2.1416174020759997,0.24401404259235315,0.07012379025834262,0.04244133346076348,0.027682456797579136,1.0,contrast,5,0.9761239106970538
189,high_rho,7,0,airplane,0,0,1,1,0,0,0.2856753563557429,0.2677195540156841,0.2856753563557429,0.2677195540156841,0.017955802340058835,1.9759016192392436,2.0182796577907713,0.042378038551527775,0.05927769203987382,0.07941232610936971,-0.020134634069495894,1.0,contrast,5,0.9745789151944727
298,low_rho,1,0,airplane,0,0,1,1,0,0,0.44216903328190554,0.5058881238996338,0.44216903328190554,0.5058881238996338,-0.06371909061772824,1.704777394641018,1.2644459348973123,-0.4403314597437058,0.23609196891087916,0.24791791857289275,-0.011825949662013585,1.0,contrast,5,0.8895754509910572
376,high_rho,2,0,airplane,0,0,1,1,0,0,0.35068698944244775,0.26933116736993584,0.35068698944244775,0.26933116736993584,0.08135582207251191,1.7379565786260376,2.1067366513579393,0.3687800727319017,0.07108261235085067,0.12576646034143418,-0.05468384799058351,1.0,contrast,5,0.9744407563223603
403,high_rho,9,8,ship,8,8,1,1,0,0,0.32664511528744555,0.37651432491145453,0.32664511528744555,0.37651432491145453,-0.04986920962400898,1.7230426472981517,1.4859492769142066,-0.23709337038394507,0.05970642561066075,0.020555198899462612,0.03915122671119814,1.0,contrast,5,0.9333808279748933
406,low_rho,2,0,airplane,0,0,1,1,0,0,0.375644086352572,0.3004433943032943,0.375644086352572,0.3004433943032943,0.0752006920492777,1.9157331379560185,2.010461212644837,0.09472807468881861,0.22543459606964697,0.13012656137406825,0.09530803469557872,1.0,contrast,5,0.741705575761775
447,low_rho,3,0,airplane,0,0,1,1,0,0,0.7091236662516248,0.7100604632541822,0.7091236662516248,0.7100604632541822,-0.0009367970025573324,0.8937535583343884,0.8834291681851384,-0.010324390149250018,0.5657519042136662,0.5703265807648066,-0.004574676551140411,1.0,contrast,5,0.8616008680387214
552,low_rho,10,8,ship,8,8,1,1,0,0,0.3022891698123062,0.2271199014903606,0.3022891698123062,0.2271199014903606,0.07516926832194559,1.812761797263146,2.068515230456294,0.25575343319314814,0.07671651537623406,0.059040052591753656,0.0176764627844804,1.0,contrast,5,0.747757753688239
602,low_rho,4,0,airplane,0,0,1,1,0,0,0.3655746527362146,0.33906360902159155,0.3655746527362146,0.33906360902159155,0.02651104371462304,1.9138101242578194,1.7552069946961861,-0.15860312956163325,0.1900980936836476,0.044187756429825864,0.14591033725382174,1.0,contrast,5,0.8589179530485807
605,low_rho,8,6,frog,6,6,1,1,0,0,0.2678879139352286,0.25619769553162425,0.2678879139352286,0.25619769553162425,0.011690218403604347,1.9354738423849447,1.9622208299483401,0.02674698756339544,0.07105455952428646,0.06436135129454573,0.0066932082297407325,1.0,contrast,5,0.9199396350942195
864,high_rho,4,0,airplane,0,0,1,1,0,0,0.324259715964173,0.3500319291132832,0.324259715964173,0.3500319291132832,-0.025772213149110157,1.8339282564081238,1.83308937521764,-0.0008388811904838089,0.04393299229720127,0.11522015306732061,-0.07128716077011935,1.0,contrast,5,0.9820293106201521
929,high_rho,6,0,airplane,0,2,1,0,1,1,0.38982611360466113,0.5891443327792025,0.38982611360466113,0.3214754297210389,0.06835068388362225,1.562798335116595,0.9667373399368291,-0.596060995179766,0.05244275937852938,0.26766890305816365,-0.21522614367963427,1.0,contrast,5,0.966100855402704
1078,low_rho,5,0,airplane,0,0,1,1,0,0,0.5178338016774585,0.509391284168769,0.5178338016774585,0.509391284168769,0.008442517508689518,1.5079593201457349,1.537126995367923,0.029167675222188105,0.337135482884472,0.33773601948759757,-0.0006005366031255899,1.0,contrast,5,0.8334695418088371
1259,low_rho,11,8,ship,8,8,1,1,0,0,0.2811814600061261,0.2841785089172065,0.2811814600061261,0.2841785089172065,-0.00299704891108038,1.8608076471528476,1.8784406191007585,0.017632971947910914,0.06815405928945656,0.0783943054421393,-0.010240246152682736,1.0,contrast,5,0.8665192170323929
1295,high_rho,5,0,airplane,0,0,1,1,0,0,0.5234343429759584,0.3810380357820888,0.5234343429759584,0.3810380357820888,0.1423963071938696,1.300519627965831,1.6404222104659825,0.3399025825001514,0.2584410842631742,0.07646100798416827,0.18198007627900592,1.0,contrast,5,0.9589770410979204
1319,low_rho,6,0,airplane,0,0,1,1,0,0,0.38877703971301153,0.27543705927071,0.38877703971301153,0.27543705927071,0.11333998044230154,1.8888640598698272,2.0735442975241254,0.1846802376542982,0.23422886114915456,0.11681257119125149,0.11741628995790307,1.0,contrast,5,0.7964450981001803
1347,high_rho,10,8,ship,8,3,1,0,1,1,0.3210822817494958,0.15189710743255203,0.3210822817494958,0.07186996887609222,0.24921231287340362,1.7883921225458574,2.258372328232162,0.4699802056863045,0.0590347754996291,0.018879525177367268,0.04015525032226183,1.0,contrast,5,0.9577477628255966
1579,low_rho,7,0,airplane,0,8,1,0,1,1,0.38220572951259973,0.3328382299453774,0.38220572951259973,0.2814329684455963,0.10077276106700345,1.8856707984356313,1.7503959519514762,-0.1352748464841551,0.21343825945975756,0.051405261499781085,0.16203299795997647,1.0,contrast,5,0.8222897607179529
1776,high_rho,3,0,airplane,0,2,1,0,1,1,0.6164625947484643,0.9621066061699579,0.6164625947484643,0.036962088074257285,0.579500506674207,0.9822771693512463,0.16619240378547578,-0.8160847655657706,0.3599247324391603,0.9251445180957006,-0.5652197856565404,1.0,contrast,5,0.992315145771592
1965,high_rho,0,0,airplane,0,0,1,1,0,0,0.4531121876462637,0.368653626640855,0.4531121876462637,0.368653626640855,0.08445856100540872,1.535798085088911,1.6351791164898035,0.0993810314008925,0.16755218188201082,0.0393929595911251,0.12815922229088572,1.0,contrast,5,0.9563621434133106
5,high_rho,8,6,frog,6,6,1,1,0,0,0.26105959256083566,0.2613132586453078,0.26105959256083566,0.2613132586453078,-0.00025366608447213723,1.9546788096150396,1.952117145220725,-0.002561664394314489,0.06832412297468804,0.06709865267762044,0.001225470297067599,1.0,jpeg_compression,1,0.9265845057460879
21,low_rho,0,0,airplane,0,0,1,1,0,0,0.3990829315726324,0.3990825406706227,0.3990829315726324,0.3990825406706227,3.9090200970592903e-07,1.8680139448641315,1.8675565092485067,-0.0004574356156248349,0.245774303894091,0.24530645976356724,0.0004678441305237535,1.0,jpeg_compression,1,0.7938724792469983
54,low_rho,9,8,ship,8,8,1,1,0,0,0.29967490571126204,0.2994215088087054,0.29967490571126204,0.2994215088087054,0.00025339690255665737,1.840094982618522,1.839158566259438,-0.0009364163590839247,0.07777580854383362,0.08166234501296737,-0.0038865364691337556,1.0,jpeg_compression,1,0.9011284404095927
116,high_rho,1,0,airplane,0,0,1,1,0,0,0.3800752555568879,0.37681691671610174,0.3800752555568879,0.37681691671610174,0.00325833884078619,1.7053144240290643,1.7157307306379477,0.010416306608883374,0.09085371764891875,0.08911716463789293,0.001736553011025821,1.0,jpeg_compression,1,0.9708135127362162
126,high_rho,11,8,ship,8,8,1,1,0,0,0.30848245441522804,0.30744311081419573,0.30848245441522804,0.30744311081419573,0.0010393436010323054,1.8976033594836466,1.902032481793974,0.004429122310327438,0.07012379025834262,0.06903178126442888,0.0010920089939137345,1.0,jpeg_compression,1,0.9761239106970538
189,high_rho,7,0,airplane,0,0,1,1,0,0,0.2856753563557429,0.28782073600841196,0.2856753563557429,0.28782073600841196,-0.0021453796526690327,1.9759016192392436,1.9729905385992543,-0.0029110806399892386,0.05927769203987382,0.06390368234077842,-0.004625990300904603,1.0,jpeg_compression,1,0.9745789151944727
298,low_rho,1,0,airplane,0,0,1,1,0,0,0.44216903328190554,0.4361588248700735,0.44216903328190554,0.4361588248700735,0.00601020841183203,1.704777394641018,1.7241256151800233,0.0193482205390052,0.23609196891087916,0.2340298171108812,0.002062151799997969,1.0,jpeg_compression,1,0.8895754509910572
376,high_rho,2,0,airplane,0,0,1,1,0,0,0.35068698944244775,0.3450025606186724,0.35068698944244775,0.3450025606186724,0.005684428823775345,1.7379565786260376,1.7544148695526793,0.01645829092664175,0.07108261235085067,0.06844767332720808,0.0026349390236425907,1.0,jpeg_compression,1,0.9744407563223603
403,high_rho,9,8,ship,8,8,1,1,0,0,0.32664511528744555,0.3246902086741832,0.32664511528744555,0.3246902086741832,0.001954906613262364,1.7230426472981517,1.72500934800056,0.0019667007024082306,0.05970642561066075,0.05719431526588287,0.0025121103447778848,1.0,jpeg_compression,1,0.9333808279748933
406,low_rho,2,0,airplane,0,0,1,1,0,0,0.375644086352572,0.35349959248563684,0.375644086352572,0.35349959248563684,0.022144493866935178,1.9157331379560185,1.9589889206892126,0.04325578273319408,0.22543459606964697,0.20365150083704403,0.02178309523260294,1.0,jpeg_compression,1,0.741705575761775
447,low_rho,3,0,airplane,0,0,1,1,0,0,0.7091236662516248,0.7080432280312826,0.7091236662516248,0.7080432280312826,0.0010804382203422058,0.8937535583343884,0.8985341754871574,0.004780617152769007,0.5657519042136662,0.5647655879503911,0.0009863162632750555,1.0,jpeg_compression,1,0.8616008680387214
552,low_rho,10,8,ship,8,8,1,1,0,0,0.3022891698123062,0.3051217232820577,0.3022891698123062,0.3051217232820577,-0.002832553469751531,1.812761797263146,1.8073278050588524,-0.005433992204293636,0.07671651537623406,0.08150402405459836,-0.004787508678364305,1.0,jpeg_compression,1,0.747757753688239
602,low_rho,4,0,airplane,0,0,1,1,0,0,0.3655746527362146,0.3542052756884398,0.3655746527362146,0.3542052756884398,0.011369377047774798,1.9138101242578194,1.932444761427989,0.018634637170169555,0.1900980936836476,0.17760328252296728,0.012494811160680325,1.0,jpeg_compression,1,0.8589179530485807
605,low_rho,8,6,frog,6,6,1,1,0,0,0.2678879139352286,0.2696624989426425,0.2678879139352286,0.2696624989426425,-0.001774585007413898,1.9354738423849447,1.9270713454242627,-0.00840249696068196,0.07105455952428646,0.06919012512463463,0.0018644343996518375,1.0,jpeg_compression,1,0.9199396350942195
864,high_rho,4,0,airplane,0,0,1,1,0,0,0.324259715964173,0.33007859439507864,0.324259715964173,0.33007859439507864,-0.005818878430905616,1.8339282564081238,1.8240852249373973,-0.009843031470726515,0.04393299229720127,0.04968580268116213,-0.00575281038396086,1.0,jpeg_compression,1,0.9820293106201521
929,high_rho,6,0,airplane,0,0,1,1,0,0,0.38982611360466113,0.39099238515364204,0.38982611360466113,0.39099238515364204,-0.0011662715489809128,1.562798335116595,1.5647837790245138,0.0019854439079187713,0.05244275937852938,0.056691927011636556,-0.004249167633107176,1.0,jpeg_compression,1,0.966100855402704
1078,low_rho,5,0,airplane,0,0,1,1,0,0,0.5178338016774585,0.5122162942291361,0.5178338016774585,0.5122162942291361,0.005617507448322456,1.5079593201457349,1.5264680654714406,0.01850874532570579,0.337135482884472,0.3312826506494081,0.005852832235063887,1.0,jpeg_compression,1,0.8334695418088371
1259,low_rho,11,8,ship,8,8,1,1,0,0,0.2811814600061261,0.27931026753215477,0.2811814600061261,0.27931026753215477,0.0018711924739713282,1.8608076471528476,1.8661999350076988,0.00539228785485113,0.06815405928945656,0.06689660406208897,0.0012574552273675876,1.0,jpeg_compression,1,0.8665192170323929
1295,high_rho,5,0,airplane,0,0,1,1,0,0,0.5234343429759584,0.5092929072146843,0.5234343429759584,0.5092929072146843,0.014141435761274024,1.300519627965831,1.319850434724946,0.019330806759114916,0.2584410842631742,0.22805698051383128,0.030384103749342917,1.0,jpeg_compression,1,0.9589770410979204
1319,low_rho,6,0,airplane,0,0,1,1,0,0,0.38877703971301153,0.384873410391403,0.38877703971301153,0.384873410391403,0.003903629321608537,1.8888640598698272,1.8978660309816846,0.00900197111185741,0.23422886114915456,0.23101648116482407,0.0032123799843304934,1.0,jpeg_compression,1,0.7964450981001803
1347,high_rho,10,8,ship,8,8,1,1,0,0,0.3210822817494958,0.31804708214158656,0.3210822817494958,0.31804708214158656,0.003035199607909267,1.7883921225458574,1.794774965854206,0.006382843308348596,0.0590347754996291,0.05599723055851136,0.0030375449411177424,1.0,jpeg_compression,1,0.9577477628255966
1579,low_rho,7,0,airplane,0,0,1,1,0,0,0.38220572951259973,0.3721280911473763,0.38220572951259973,0.3721280911473763,0.010077638365223407,1.8856707984356313,1.9068187664192195,0.0211479679835882,0.21343825945975756,0.2037298992369355,0.009708360222822066,1.0,jpeg_compression,1,0.8222897607179529
1776,high_rho,3,0,airplane,0,0,1,1,0,0,0.6164625947484643,0.6003377234794018,0.6164625947484643,0.6003377234794018,0.01612487126906248,0.9822771693512463,0.9885380587649673,0.006260889413720938,0.3599247324391603,0.32080534974714947,0.03911938269201082,1.0,jpeg_compression,1,0.992315145771592
1965,high_rho,0,0,airplane,0,0,1,1,0,0,0.4531121876462637,0.45541003580663514,0.4531121876462637,0.45541003580663514,-0.0022978481603714296,1.535798085088911,1.5290727828842987,-0.006725302204612316,0.16755218188201082,0.16970050559520256,-0.0021483237131917354,1.0,jpeg_compression,1,0.9563621434133106
5,high_rho,8,6,frog,6,6,1,1,0,0,0.26105959256083566,0.2598404874934387,0.26105959256083566,0.2598404874934387,0.001219105067396975,1.9546788096150396,1.957131963151713,0.0024531535366734136,0.06832412297468804,0.06747526615829183,0.0008488568163962096,1.0,jpeg_compression,3,0.9265845057460879
21,low_rho,0,0,airplane,0,0,1,1,0,0,0.3990829315726324,0.3970640022807449,0.3990829315726324,0.3970640022807449,0.002018929291887517,1.8680139448641315,1.8708308491842545,0.002816904320122937,0.245774303894091,0.2421863719542825,0.0035879319398084975,1.0,jpeg_compression,3,0.7938724792469983
54,low_rho,9,8,ship,8,8,1,1,0,0,0.29967490571126204,0.2819014166905088,0.29967490571126204,0.2819014166905088,0.017773489020753264,1.840094982618522,1.8975114307533307,0.05741644813480873,0.07777580854383362,0.057322355277517806,0.020453453266315813,1.0,jpeg_compression,3,0.9011284404095927
116,high_rho,1,0,airplane,0,0,1,1,0,0,0.3800752555568879,0.3820283116273772,0.3800752555568879,0.3820283116273772,-0.0019530560704892896,1.7053144240290643,1.7080670180363935,0.00275259400732919,0.09085371764891875,0.09599624726676875,-0.00514252961785,1.0,jpeg_compression,3,0.9708135127362162
126,high_rho,11,8,ship,8,8,1,1,0,0,0.30848245441522804,0.3016183388821061,0.30848245441522804,0.3016183388821061,0.0068641155331219394,1.8976033594836466,1.909808166043577,0.012204806559930503,0.07012379025834262,0.06714097792504808,0.002982812333294532,1.0,jpeg_compression,3,0.9761239106970538
189,high_rho,7,0,airplane,0,0,1,1,0,0,0.2856753563557429,0.2852184726142698,0.2856753563557429,0.2852184726142698,0.00045688374147312416,1.9759016192392436,1.978641552700172,0.0027399334609283788,0.05927769203987382,0.06111100538840847,-0.0018333133485346487,1.0,jpeg_compression,3,0.9745789151944727
298,low_rho,1,0,airplane,0,0,1,1,0,0,0.44216903328190554,0.43102399394102886,0.44216903328190554,0.43102399394102886,0.011145039340876683,1.704777394641018,1.7256660830077526,0.02088868836673452,0.23609196891087916,0.2187300910712238,0.01736187783965537,1.0,jpeg_compression,3,0.8895754509910572
376,high_rho,2,0,airplane,0,0,1,1,0,0,0.35068698944244775,0.3424343400267693,0.35068698944244775,0.3424343400267693,0.008252649415678437,1.7379565786260376,1.7571367355284138,0.019180156902376178,0.07108261235085067,0.0649468338080772,0.0061357785427734735,1.0,jpeg_compression,3,0.9744407563223603
403,high_rho,9,8,ship,8,8,1,1,0,0,0.32664511528744555,0.3213282021258329,0.32664511528744555,0.3213282021258329,0.005316913161612646,1.7230426472981517,1.7366646445746188,0.013621997276467068,0.05970642561066075,0.05867285725436672,0.0010335683562940345,1.0,jpeg_compression,3,0.9333808279748933
406,low_rho,2,0,airplane,0,0,1,1,0,0,0.375644086352572,0.3494358716477016,0.375644086352572,0.3494358716477016,0.02620821470487039,1.9157331379560185,1.9678685104998817,0.052135372543863134,0.22543459606964697,0.20247726439491467,0.022957331674732295,1.0,jpeg_compression,3,0.741705575761775
447,low_rho,3,0,airplane,0,0,1,1,0,0,0.7091236662516248,0.7053598411080191,0.7091236662516248,0.7053598411080191,0.003763825143605737,0.8937535583343884,0.9029798675864177,0.009226309252029274,0.5657519042136662,0.5593698181012847,0.0063820861123814465,1.0,jpeg_compression,3,0.8616008680387214
552,low_rho,10,8,ship,8,8,1,1,0,0,0.3022891698123062,0.30561052106928316,0.3022891698123062,0.30561052106928316,-0.0033213512569769676,1.812761797263146,1.8058467832137182,-0.006915014049427848,0.07671651537623406,0.0818579058685715,-0.005141390492337444,1.0,jpeg_compression,3,0.747757753688239
602,low_rho,4,0,airplane,0,0,1,1,0,0,0.3655746527362146,0.35621697979025446,0.3655746527362146,0.35621697979025446,0.009357672945960127,1.9138101242578194,1.930785869899819,0.016975745641999662,0.1900980936836476,0.1805484839128663,0.009549609770781314,1.0,jpeg_compression,3,0.8589179530485807
605,low_rho,8,6,frog,6,6,1,1,0,0,0.2678879139352286,0.26925650015973723,0.2678879139352286,0.26925650015973723,-0.0013685862245086389,1.9354738423849447,1.9249944825059693,-0.010479359878975414,0.07105455952428646,0.06749925768485457,0.003555301839431896,1.0,jpeg_compression,3,0.9199396350942195
864,high_rho,4,0,airplane,0,0,1,1,0,0,0.324259715964173,0.3213586111139112,0.324259715964173,0.3213586111139112,0.0029011048502618486,1.8339282564081238,1.8532253824552605,0.019297126047136626,0.04393299229720127,0.048632935513758024,-0.004699943216556757,1.0,jpeg_compression,3,0.9820293106201521
929,high_rho,6,0,airplane,0,0,1,1,0,0,0.38982611360466113,0.3973620990833756,0.38982611360466113,0.3973620990833756,-0.00753598547871448,1.562798335116595,1.5728749664457338,0.010076631329138719,0.05244275937852938,0.07182455182353059,-0.01938179244500121,1.0,jpeg_compression,3,0.966100855402704
1078,low_rho,5,0,airplane,0,0,1,1,0,0,0.5178338016774585,0.5116724094506852,0.5178338016774585,0.5116724094506852,0.006161392226773366,1.5079593201457349,1.5307734723371118,0.022814152191376946,0.337135482884472,0.3319903132268711,0.005145169657600868,1.0,jpeg_compression,3,0.8334695418088371
1259,low_rho,11,8,ship,8,8,1,1,0,0,0.2811814600061261,0.28224327665259397,0.2811814600061261,0.28224327665259397,-0.0010618166464678724,1.8608076471528476,1.8609281918872784,0.00012054473443079416,0.06815405928945656,0.06857608505777399,-0.00042202576831743,1.0,jpeg_compression,3,0.8665192170323929
1295,high_rho,5,0,airplane,0,0,1,1,0,0,0.5234343429759584,0.5157509547707649,0.5234343429759584,0.5157509547707649,0.007683388205193431,1.300519627965831,1.3003764466177508,-0.00014318134808033456,0.2584410842631742,0.23586634302298465,0.022574741240189544,1.0,jpeg_compression,3,0.9589770410979204
1319,low_rho,6,0,airplane,0,0,1,1,0,0,0.38877703971301153,0.3810874157743384,0.38877703971301153,0.3810874157743384,0.007689623938673118,1.8888640598698272,1.9076628855753888,0.018798825705561573,0.23422886114915456,0.22993728734703978,0.004291573802114784,1.0,jpeg_compression,3,0.7964450981001803
1347,high_rho,10,8,ship,8,8,1,1,0,0,0.3210822817494958,0.3282417040151399,0.3210822817494958,0.3282417040151399,-0.007159422265644089,1.7883921225458574,1.7816695705828067,-0.006722551963050716,0.0590347754996291,0.06781455442165296,-0.008779778922023862,1.0,jpeg_compression,3,0.9577477628255966
1579,low_rho,7,0,airplane,0,0,1,1,0,0,0.38220572951259973,0.35088326068014947,0.38220572951259973,0.35088326068014947,0.03132246883245027,1.8856707984356313,1.9438368673657829,0.05816606893015153,0.21343825945975756,0.17452928667062406,0.038908972789133495,1.0,jpeg_compression,3,0.8222897607179529
1776,high_rho,3,0,airplane,0,0,1,1,0,0,0.6164625947484643,0.5984891310743861,0.6164625947484643,0.5984891310743861,0.01797346367407826,0.9822771693512463,0.9907789734709608,0.008501804119714462,0.3599247324391603,0.31754439447485616,0.04238033796430413,1.0,jpeg_compression,3,0.992315145771592
1965,high_rho,0,0,airplane,0,0,1,1,0,0,0.4531121876462637,0.4485426933820598,0.4531121876462637,0.4485426933820598,0.004569494264203888,1.535798085088911,1.5438597994727992,0.008061714383888141,0.16755218188201082,0.16162277130184444,0.005929410580166383,1.0,jpeg_compression,3,0.9563621434133106
5,high_rho,8,6,frog,6,6,1,1,0,0,0.26105959256083566,0.2601134327191165,0.26105959256083566,0.2601134327191165,0.0009461598417191408,1.9546788096150396,1.9586977990929564,0.00401898947791679,0.06832412297468804,0.0686456985149543,-0.0003215755402662668,1.0,jpeg_compression,5,0.9265845057460879
21,low_rho,0,0,airplane,0,0,1,1,0,0,0.3990829315726324,0.3936463307621524,0.3990829315726324,0.3936463307621524,0.00543660081048003,1.8680139448641315,1.8792558079232755,0.011241863059143986,0.245774303894091,0.2397531415387661,0.006021162355324905,1.0,jpeg_compression,5,0.7938724792469983
54,low_rho,9,8,ship,8,8,1,1,0,0,0.29967490571126204,0.2934695663840248,0.29967490571126204,0.2934695663840248,0.006205339327237214,1.840094982618522,1.8642158156789874,0.02412083306046542,0.07777580854383362,0.06238750161936285,0.015388306924470768,1.0,jpeg_compression,5,0.9011284404095927
116,high_rho,1,0,airplane,0,0,1,1,0,0,0.3800752555568879,0.37618893416917176,0.3800752555568879,0.37618893416917176,0.003886321387716163,1.7053144240290643,1.719369955386385,0.014055531357320739,0.09085371764891875,0.08834828025616143,0.002505437392757326,1.0,jpeg_compression,5,0.9708135127362162
126,high_rho,11,8,ship,8,8,1,1,0,0,0.30848245441522804,0.312167829143239,0.30848245441522804,0.312167829143239,-0.0036853747280109483,1.8976033594836466,1.8986103747349916,0.0010070152513450559,0.07012379025834262,0.07790294849841972,-0.007779158240077105,1.0,jpeg_compression,5,0.9761239106970538
189,high_rho,7,0,airplane,0,0,1,1,0,0,0.2856753563557429,0.2898108814620894,0.2856753563557429,0.2898108814620894,-0.00413552510634646,1.9759016192392436,1.9529738005977082,-0.02292781864153537,0.05927769203987382,0.04982193389963213,0.009455758140241688,1.0,jpeg_compression,5,0.9745789151944727
298,low_rho,1,0,airplane,0,0,1,1,0,0,0.44216903328190554,0.406620509022379,0.44216903328190554,0.406620509022379,0.03554852425952654,1.704777394641018,1.7898148100911198,0.08503741545010168,0.23609196891087916,0.19860589280051266,0.0374860761103665,1.0,jpeg_compression,5,0.8895754509910572
376,high_rho,2,0,airplane,0,0,1,1,0,0,0.35068698944244775,0.3418381574454449,0.35068698944244775,0.3418381574454449,0.00884883199700287,1.7379565786260376,1.7591516631361572,0.021195084510119644,0.07108261235085067,0.06461070963170762,0.006471902719143052,1.0,jpeg_compression,5,0.9744407563223603
403,high_rho,9,8,ship,8,8,1,1,0,0,0.32664511528744555,0.3240384524262801,0.32664511528744555,0.3240384524262801,0.002606662861165454,1.7230426472981517,1.7282006510971177,0.0051580037989660266,0.05970642561066075,0.05786151698566838,0.0018449086249923696,1.0,jpeg_compression,5,0.9333808279748933
406,low_rho,2,0,airplane,0,0,1,1,0,0,0.375644086352572,0.34880956694130594,0.375644086352572,0.34880956694130594,0.026834519411266078,1.9157331379560185,1.968290745640767,0.052557607684748486,0.22543459606964697,0.20296059045003573,0.022474005619611243,1.0,jpeg_compression,5,0.741705575761775
447,low_rho,3,0,airplane,0,0,1,1,0,0,0.7091236662516248,0.7105596318639321,0.7091236662516248,0.7105596318639321,-0.0014359656123072995,0.8937535583343884,0.8957720114842836,0.0020184531498952385,0.5657519042136662,0.572337761920964,-0.006585857707297804,1.0,jpeg_compression,5,0.8616008680387214
552,low_rho,10,8,ship,8,8,1,1,0,0,0.3022891698123062,0.2983703936889191,0.3022891698123062,0.2983703936889191,0.003918776123387091,1.812761797263146,1.819883435205426,0.007121637942280046,0.07671651537623406,0.07078166421210352,0.0059348511641305335,1.0,jpeg_compression,5,0.747757753688239
602,low_rho,4,0,airplane,0,0,1,1,0,0,0.3655746527362146,0.3296431461247034,0.3655746527362146,0.3296431461247034,0.03593150661151118,1.9138101242578194,1.9684306606234028,0.054620536365583394,0.1900980936836476,0.15320997891468918,0.036888114768958424,1.0,jpeg_compression,5,0.8589179530485807
605,low_rho,8,6,frog,6,6,1,1,0,0,0.2678879139352286,0.26933348509749827,0.2678879139352286,0.26933348509749827,-0.0014455711622696765,1.9354738423849447,1.9269398977521648,-0.0085339446327799,0.07105455952428646,0.06879112873752774,0.0022634307867587244,1.0,jpeg_compression,5,0.9199396350942195
864,high_rho,4,0,airplane,0,0,1,1,0,0,0.324259715964173,0.3358843377487126,0.324259715964173,0.3358843377487126,-0.011624621784539602,1.8339282564081238,1.8242813441662433,-0.009646912241880523,0.04393299229720127,0.060490924365707466,-0.016557932068506198,1.0,jpeg_compression,5,0.9820293106201521
