domain,policy,fold_id,sample_id,deferred,intervened,automatic,auto_correct,error_not_deferred,preserved_when_no_change_needed,safe_decision,false_intervention,near_miss_surrogate,human_review_cost,compute_sensor_budget,output_drift,entropy_drop_after_intervention
vision_digits_perception,rho_guided_guarded_refine,3,1563,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1574,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1574,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1574,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1574,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1575,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1575,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1575,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.09939627349376678,0.27200010418891907
vision_digits_perception,rho_guided_guarded_refine,3,1575,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1576,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1576,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1576,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1576,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1577,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1577,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1577,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1577,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1584,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1584,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1584,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1584,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1585,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1585,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1585,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1585,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1586,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1586,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1586,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1586,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1589,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1589,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1589,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1589,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1595,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1595,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1595,0,1,1,0.0,1.0,,0,0,1,0.0,0.25,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1595,1,0,0,,,,1,0,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1597,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1597,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1597,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1597,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1598,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1598,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1598,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1598,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1617,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1617,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1617,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.004553403239697218,0.029996444704011083
vision_digits_perception,rho_guided_guarded_refine,3,1617,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.004553403239697218,0.029996444704011083
vision_digits_perception,entropy_human_review,3,1618,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1618,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1618,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1618,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1624,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1624,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1624,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1624,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1625,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1625,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1625,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1625,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1628,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1628,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1628,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.10494552552700043,0.3636906147003174
vision_digits_perception,rho_guided_guarded_refine,3,1628,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1630,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1630,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1630,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1630,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1640,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1640,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1640,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1640,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1641,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1641,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1641,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1641,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1647,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1647,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1647,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1647,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1650,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1650,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1650,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1650,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1651,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1651,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1651,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1651,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1654,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1654,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1654,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.05570419132709503,0.2497691853750439
vision_digits_perception,rho_guided_guarded_refine,3,1654,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.05570419132709503,0.2497691853750439
vision_digits_perception,entropy_human_review,3,1665,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1665,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1665,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1665,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1667,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1667,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1667,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1667,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1669,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1669,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1669,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1669,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1673,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1673,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1673,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1673,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1685,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1685,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1685,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1685,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1689,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1689,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1689,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1689,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1697,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1697,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1697,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1697,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1699,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1699,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1699,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1699,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1703,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1703,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1703,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1703,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1712,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1712,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1712,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1712,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1716,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1716,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1716,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1716,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1725,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1725,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1725,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1725,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1732,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1732,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1732,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1732,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1735,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1735,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1735,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1735,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1736,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1736,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1736,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1736,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1740,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1740,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1740,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1740,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1745,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1745,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1745,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1745,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1750,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1750,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1750,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1750,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1752,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1752,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1752,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1752,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1753,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1753,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1753,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.005431351251900196,0.03728705352477846
vision_digits_perception,rho_guided_guarded_refine,3,1753,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.005431351251900196,0.03728705352477846
vision_digits_perception,entropy_human_review,3,1755,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1755,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1755,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1755,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1762,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1762,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1762,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1762,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1763,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1763,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1763,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1763,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1767,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1767,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1767,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1767,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1768,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1768,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1768,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1768,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1770,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1770,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1770,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1770,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1772,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1772,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1772,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1772,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1774,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1774,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1774,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.006451250985264778,0.039445924912456576
vision_digits_perception,rho_guided_guarded_refine,3,1774,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.006451250985264778,0.039445924912456576
vision_digits_perception,entropy_human_review,3,1775,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1775,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1775,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1775,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1779,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1779,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1779,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1779,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1783,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1783,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1783,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,rho_guided_guarded_refine,3,1783,0,0,1,1.0,0.0,1.0,1,0,0,0.0,0.0,0.0,0.0
vision_digits_perception,entropy_human_review,3,1784,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,gradient_human_review,3,1784,1,0,0,,,,1,1,0,1.0,1.0,0.0,0.0
vision_digits_perception,rho_guided_review_or_refine,3,1784,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.00096134067280218,0.008455712526483694
vision_digits_perception,rho_guided_guarded_refine,3,1784,0,1,1,1.0,0.0,1.0,1,1,0,0.0,0.25,0.00096134067280218,0.008455712526483694
